record_id,split,crop_label,real_frame_count,total_frames,zero_fill_fraction,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_last_frame_mean,evi_mean,evi_std,evi_min,evi_max,evi_last_frame_mean
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5677213_75.3400507,test,pepper,3,8,0.625,0.662121,0.112081,0.5,0.836495,0.74784,0.710015,0.149325,0.0,1.0,0.771724
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5677418_75.3399358,test,coconut,3,8,0.625,0.662097,0.112064,0.5,0.836495,0.747791,0.709972,0.149292,0.0,1.0,0.771653
gov_SULYA_KODIYALA_2020_Kharif_pepper_12.6973426_75.354501,test,pepper,3,8,0.625,0.644864,0.113583,0.437987,0.820219,0.750353,0.6921,0.150235,0.0,1.0,0.771194
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5697104_75.336808,test,pepper,3,8,0.625,0.664951,0.109375,0.484574,0.836495,0.746715,0.71471,0.147744,0.0,1.0,0.770294
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5693291_75.3357918,test,coconut,3,8,0.625,0.663742,0.110025,0.484574,0.836495,0.746692,0.71255,0.149058,0.0,1.0,0.769979
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5772676_75.5660681,test,pepper,3,8,0.625,0.691336,0.09624,0.415183,0.820769,0.746123,0.744382,0.128777,0.0,1.0,0.75603
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5771858_75.5661201,test,coconut,3,8,0.625,0.690654,0.096507,0.415183,0.820769,0.746036,0.743581,0.129087,0.0,1.0,0.755841
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.688519_75.371733,test,coconut,3,8,0.625,0.621946,0.115182,0.43021,0.828289,0.750891,0.65973,0.168998,0.0,1.0,0.771966
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5889279_75.537432,test,pepper,4,8,0.5,0.710441,0.080396,0.470264,0.8245,0.742946,0.770115,0.126062,0.0,1.0,0.778392
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5889328_75.5374515,test,coconut,4,8,0.5,0.710441,0.080396,0.470264,0.8245,0.742946,0.770115,0.126062,0.0,1.0,0.778392
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5891239_75.5375031,test,coconut,4,8,0.5,0.710596,0.080375,0.470264,0.8245,0.743373,0.770436,0.126138,0.0,1.0,0.779163
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5890301_75.537536,test,pepper,4,8,0.5,0.710606,0.080332,0.470264,0.8245,0.743221,0.770378,0.126054,0.0,1.0,0.778876
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6910812_75.3771402,test,coconut,3,8,0.625,0.617815,0.113585,0.47129,0.830016,0.746607,0.661552,0.173577,0.0,1.0,0.765026
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.571209_75.3401192,test,pepper,3,8,0.625,0.669264,0.106999,0.471711,0.836495,0.746988,0.723472,0.140607,0.0,1.0,0.771374
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5713866_75.3403087,test,coconut,3,8,0.625,0.669636,0.10681,0.469559,0.836495,0.747115,0.724286,0.139972,0.0,1.0,0.771604
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5633173_75.2745651,test,coconut,3,8,0.625,0.644682,0.119255,0.4513,0.819224,0.744737,0.683999,0.160579,0.0,1.0,0.768997
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.575988_75.3235736,test,pepper,3,8,0.625,0.659637,0.105952,0.454734,0.814253,0.740797,0.720834,0.154619,0.0,1.0,0.763069
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6839532_75.3745878,test,coconut,3,8,0.625,0.624835,0.116134,0.437987,0.830016,0.751341,0.663256,0.161985,0.0,1.0,0.771995
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6585738_75.3930489,test,pepper,3,8,0.625,0.667473,0.092937,0.454244,0.834899,0.743056,0.75015,0.137941,0.0,1.0,0.76363
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6909397_75.3639215,test,coconut,3,8,0.625,0.634765,0.115499,0.43021,0.820219,0.749751,0.675679,0.160664,0.0,1.0,0.770731
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5491133_75.2873608,test,coconut,3,8,0.625,0.653032,0.118622,0.469472,0.822783,0.751672,0.697378,0.159639,0.0,1.0,0.774643
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5697639_75.3372075,test,coconut,3,8,0.625,0.665295,0.109156,0.484574,0.836495,0.746729,0.715467,0.147209,0.0,1.0,0.770366
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5696473_75.3363487,test,pepper,3,8,0.625,0.66463,0.109649,0.484574,0.836495,0.746857,0.714087,0.148453,0.0,1.0,0.770399
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5888183_75.5376276,test,pepper,4,8,0.5,0.710799,0.080109,0.470264,0.825967,0.743009,0.770374,0.126051,0.0,1.0,0.778467
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5888661_75.5376053,test,coconut,4,8,0.5,0.710791,0.080163,0.470264,0.825967,0.743172,0.770483,0.125973,0.0,1.0,0.778762
gov_SULYA_KODIYALA_2020_Kharif_pepper_12.6874688_75.3646529,test,pepper,3,8,0.625,0.635108,0.115694,0.43021,0.820219,0.749099,0.673158,0.160074,0.0,1.0,0.76949
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5835584_75.3414513,test,pepper,3,8,0.625,0.675402,0.086598,0.414955,0.836495,0.73377,0.748975,0.1181,0.0,1.0,0.755381
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5836596_75.3413348,test,coconut,3,8,0.625,0.675627,0.086306,0.414955,0.836495,0.73376,0.749593,0.117421,0.0,1.0,0.755373
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6845445_75.3702805,test,coconut,3,8,0.625,0.629926,0.116427,0.43021,0.828289,0.751739,0.665574,0.159897,0.0,1.0,0.773036
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6945828_75.3829398,test,coconut,3,8,0.625,0.628079,0.113445,0.477517,0.828289,0.742878,0.668348,0.165512,0.0,1.0,0.759659
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5683778_75.3328543,test,coconut,3,8,0.625,0.659155,0.111517,0.468739,0.821011,0.745508,0.705336,0.150356,0.0,1.0,0.767995
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5682541_75.331973,test,pepper,3,8,0.625,0.658626,0.111777,0.469123,0.818621,0.745538,0.704655,0.150358,0.0,1.0,0.768036
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5676334_75.3412593,test,pepper,3,8,0.625,0.661898,0.112451,0.5,0.836495,0.74809,0.709664,0.150719,0.0,1.0,0.772166
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5676132_75.3411553,test,coconut,3,8,0.625,0.661913,0.112442,0.5,0.836495,0.74809,0.709708,0.150662,0.0,1.0,0.772159
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5692013_75.3394791,test,pepper,3,8,0.625,0.666013,0.109791,0.5,0.836495,0.747666,0.716582,0.145587,0.0,1.0,0.77143
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5805728_75.3463017,test,coconut,3,8,0.625,0.66954,0.097715,0.414955,0.836495,0.735706,0.733055,0.138896,0.0,1.0,0.757851
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5805498_75.3465731,test,pepper,3,8,0.625,0.669451,0.097966,0.414955,0.836495,0.735709,0.732698,0.139812,0.0,1.0,0.757793
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5688359_75.339221,test,coconut,3,8,0.625,0.664989,0.110328,0.5,0.836495,0.747496,0.7149,0.146501,0.0,1.0,0.771181
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5706201_75.3401583,test,pepper,4,8,0.5,0.69299,0.100167,0.477909,0.836495,0.560835,0.736282,0.128252,0.0,1.0,0.576799
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5704479_75.3401919,test,coconut,4,8,0.5,0.692824,0.100452,0.486486,0.836495,0.558935,0.736201,0.128745,0.0,1.0,0.574407
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5489147_75.5478094,test,pepper,3,8,0.625,0.643195,0.117902,0.477773,0.811475,0.749348,0.684624,0.152985,0.0,1.0,0.765565
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.548924_75.5478287,test,coconut,3,8,0.625,0.643195,0.117902,0.477773,0.811475,0.749348,0.684624,0.152985,0.0,1.0,0.765565
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5684076_75.3404384,test,coconut,3,8,0.625,0.664638,0.111079,0.5,0.836495,0.748252,0.713792,0.147438,0.0,1.0,0.772327
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5503833_75.3128444,test,coconut,4,8,0.5,0.663887,0.109076,0.458343,0.834508,0.728635,0.702746,0.146345,0.0,1.0,0.755669
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5505075_75.313156,test,pepper,4,8,0.5,0.663763,0.109043,0.458343,0.834508,0.728663,0.702719,0.146517,0.0,1.0,0.755738
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5680813_75.3398693,test,pepper,3,8,0.625,0.663203,0.111452,0.5,0.836495,0.74774,0.711547,0.148124,0.0,1.0,0.771558
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5676277_75.3412399,test,pepper,3,8,0.625,0.661898,0.112451,0.5,0.836495,0.74809,0.709664,0.150719,0.0,1.0,0.772166
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5693231_75.3393165,test,coconut,3,8,0.625,0.666278,0.109487,0.5,0.836495,0.747568,0.717125,0.145335,0.0,1.0,0.771306
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5692357_75.3392433,test,pepper,3,8,0.625,0.666079,0.109629,0.5,0.836495,0.747549,0.716764,0.145517,0.0,1.0,0.771267
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5767894_75.5681339,test,pepper,4,8,0.5,0.69592,0.088884,0.478035,0.827395,0.734474,0.742508,0.117462,0.0,1.0,0.761009
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5594466_75.2862438,test,coconut,3,8,0.625,0.657346,0.117446,0.468852,0.822783,0.749078,0.695508,0.14906,0.0,1.0,0.771266
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5592462_75.2862857,test,coconut,3,8,0.625,0.657467,0.117412,0.468852,0.822783,0.749359,0.695678,0.149018,0.0,1.0,0.771594
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5592582_75.2863925,test,coconut,3,8,0.625,0.657394,0.117382,0.468852,0.822783,0.749238,0.695492,0.148903,0.0,1.0,0.771403
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5686077_75.3447472,test,pepper,3,8,0.625,0.664881,0.111435,0.474126,0.836495,0.747858,0.713474,0.147244,0.0,1.0,0.771758
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5685851_75.3447871,test,coconut,3,8,0.625,0.664833,0.111442,0.471276,0.836495,0.747766,0.713387,0.147243,0.0,1.0,0.771629
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5689921_75.3198454,test,coconut,3,8,0.625,0.659954,0.113725,0.454734,0.810144,0.743462,0.70282,0.148883,0.0,1.0,0.764594
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5694376_75.3219359,test,pepper,3,8,0.625,0.658878,0.112928,0.454734,0.810144,0.743059,0.703979,0.150328,0.0,1.0,0.764642
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6875797_75.37989,test,coconut,3,8,0.625,0.620765,0.113979,0.477517,0.830016,0.747824,0.663311,0.169996,0.0,1.0,0.766744
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6866015_75.3817834,test,coconut,3,8,0.625,0.622688,0.113603,0.477517,0.830016,0.747618,0.665525,0.165596,0.0,1.0,0.766387
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5910419_75.5374679,test,coconut,4,8,0.5,0.711485,0.080899,0.470264,0.835593,0.746723,0.773399,0.127615,0.0,1.0,0.785297
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5910909_75.5374859,test,pepper,4,8,0.5,0.711647,0.080762,0.470264,0.835593,0.746801,0.773577,0.127613,0.0,1.0,0.785429
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5508559_75.3084811,test,pepper,4,8,0.5,0.665866,0.110111,0.458343,0.834508,0.728353,0.703751,0.148392,0.0,1.0,0.755483
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5985213_75.523892,test,coconut,3,8,0.625,0.676465,0.105982,0.442274,0.842492,0.750413,0.737888,0.17167,0.0,1.0,0.769529
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5627497_75.2892391,test,coconut,3,8,0.625,0.653572,0.117321,0.463014,0.816163,0.741216,0.688909,0.147683,0.0,1.0,0.761064
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5806552_75.3425348,test,coconut,3,8,0.625,0.672607,0.093446,0.414955,0.836495,0.735727,0.739106,0.125547,0.0,1.0,0.758227
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5805834_75.343747,test,pepper,3,8,0.625,0.670729,0.095085,0.414955,0.836495,0.735416,0.735061,0.131761,0.0,1.0,0.757803
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5614326_75.2886394,test,coconut,3,8,0.625,0.654876,0.117432,0.462088,0.817378,0.743992,0.690982,0.148057,0.0,1.0,0.764653
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5607013_75.2884805,test,coconut,3,8,0.625,0.655579,0.117356,0.465008,0.817378,0.745697,0.692053,0.148052,0.0,1.0,0.766873
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5512169_75.30902,test,coconut,4,8,0.5,0.666341,0.109934,0.458343,0.834508,0.728431,0.704023,0.147848,0.0,1.0,0.755533
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5693747_75.3434813,test,coconut,3,8,0.625,0.667243,0.110438,0.494172,0.836495,0.748546,0.717059,0.145259,0.0,1.0,0.772633
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5707917_75.3546833,test,coconut,3,8,0.625,0.670973,0.112344,0.464418,0.836495,0.747362,0.71793,0.150865,0.0,1.0,0.770857
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.57083_75.3546883,test,pepper,3,8,0.625,0.671078,0.112276,0.464418,0.836495,0.747325,0.718121,0.150897,0.0,1.0,0.770827
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5738769_75.3481102,test,coconut,3,8,0.625,0.671215,0.10664,0.464418,0.836495,0.744406,0.722311,0.144081,0.0,1.0,0.767653
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5677876_75.3412585,test,coconut,3,8,0.625,0.662522,0.112135,0.5,0.836495,0.748096,0.710457,0.149954,0.0,1.0,0.772164
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5676323_75.3414351,test,pepper,3,8,0.625,0.661895,0.112476,0.5,0.836495,0.74813,0.709579,0.150856,0.0,1.0,0.772232
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5733892_75.3490999,test,pepper,3,8,0.625,0.671144,0.107681,0.464418,0.836495,0.744752,0.721681,0.145633,0.0,1.0,0.767965
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6649538_75.3841221,test,coconut,3,8,0.625,0.636809,0.107616,0.391838,0.829542,0.743039,0.693916,0.15253,0.0,1.0,0.762761
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5516883_75.3032333,test,coconut,4,8,0.5,0.665622,0.108999,0.458343,0.822632,0.723168,0.701891,0.145892,0.0,1.0,0.747566
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6618407_75.3812098,test,pepper,3,8,0.625,0.638101,0.104817,0.391838,0.827255,0.740621,0.707072,0.152534,0.0,1.0,0.760315
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5841921_75.3486216,test,coconut,3,8,0.625,0.671095,0.094192,0.414955,0.836495,0.733304,0.737966,0.145869,0.0,1.0,0.754099
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5499805_75.2887485,test,pepper,3,8,0.625,0.654912,0.117594,0.47597,0.822783,0.751012,0.698422,0.156364,0.0,1.0,0.773747
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6554063_75.403221,test,coconut,3,8,0.625,0.673224,0.087363,0.451156,0.834899,0.746565,0.763065,0.147474,0.0,1.0,0.76782
gov_SULYA_KALANJA_2020_Kharif_pepper_12.651686_75.4042396,test,pepper,3,8,0.625,0.673679,0.085911,0.449995,0.834899,0.746097,0.761149,0.154535,0.0,1.0,0.767124
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5697717_75.3360967,test,coconut,3,8,0.625,0.66453,0.109478,0.483483,0.836495,0.746462,0.714214,0.148479,0.0,1.0,0.76997
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5697748_75.3360441,test,pepper,3,8,0.625,0.66453,0.109478,0.483483,0.836495,0.746462,0.714214,0.148479,0.0,1.0,0.76997
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5530205_75.3010021,test,pepper,4,8,0.5,0.668716,0.107667,0.458343,0.822632,0.721399,0.70365,0.140792,0.0,1.0,0.744846
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6496544_75.3891988,test,coconut,3,8,0.625,0.684875,0.080369,0.391838,0.834899,0.745206,0.785129,0.141944,0.0,1.0,0.767169
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6503939_75.3893911,test,pepper,3,8,0.625,0.68373,0.081693,0.391838,0.834899,0.745266,0.783907,0.141048,0.0,1.0,0.767371
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5773636_75.3345332,test,coconut,3,8,0.625,0.66989,0.100184,0.414955,0.836495,0.739386,0.736227,0.143833,0.0,1.0,0.762294
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5775355_75.334135,test,pepper,3,8,0.625,0.669568,0.100089,0.414955,0.835549,0.739003,0.736292,0.145313,0.0,1.0,0.761649
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6615552_75.3912493,test,coconut,3,8,0.625,0.65214,0.101658,0.391838,0.832692,0.74288,0.725568,0.148532,0.0,1.0,0.762614
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5719339_75.315417,test,pepper,3,8,0.625,0.663866,0.109987,0.454734,0.80997,0.742435,0.712396,0.14633,0.0,1.0,0.763033
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5707574_75.3407757,test,coconut,3,8,0.625,0.669409,0.107767,0.476515,0.836495,0.747961,0.72265,0.141537,0.0,1.0,0.772487
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6607702_75.3893168,test,pepper,3,8,0.625,0.653266,0.100583,0.391838,0.832692,0.741614,0.728643,0.150218,0.0,1.0,0.761387
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5722539_75.3406984,test,coconut,3,8,0.625,0.670924,0.105802,0.469401,0.836495,0.747094,0.726815,0.137893,0.0,1.0,0.77186
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5723599_75.3404968,test,pepper,3,8,0.625,0.670931,0.105635,0.469401,0.836495,0.746936,0.727083,0.137651,0.0,1.0,0.771692
gov_SULYA_KODIYALA_2020_Kharif_pepper_12.6874744_75.3717145,test,pepper,3,8,0.625,0.622738,0.115434,0.43021,0.828289,0.75084,0.659334,0.167804,0.0,1.0,0.771757
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.7060587_75.3743343,test,coconut,3,8,0.625,0.64823,0.113945,0.475707,0.825893,0.745257,0.688835,0.152199,0.0,1.0,0.762689
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6542187_75.4083833,test,coconut,3,8,0.625,0.669967,0.088933,0.449995,0.826452,0.747985,0.762423,0.154946,0.0,1.0,0.769811
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6541638_75.4083354,test,pepper,3,8,0.625,0.670107,0.088782,0.449995,0.826452,0.747968,0.762686,0.154868,0.0,1.0,0.76981
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5958687_75.5284748,test,pepper,3,8,0.625,0.683397,0.102953,0.442274,0.837747,0.74825,0.754025,0.160885,0.0,1.0,0.765707
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5857016_75.3487753,test,coconut,3,8,0.625,0.671596,0.092296,0.382089,0.836495,0.732331,0.740338,0.147061,0.0,1.0,0.752346
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5858151_75.349349,test,pepper,3,8,0.625,0.672175,0.092455,0.382089,0.836495,0.732592,0.740993,0.148289,0.0,1.0,0.752561
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6559133_75.384962,test,pepper,4,8,0.5,0.672071,0.096542,0.391838,0.832692,0.71368,0.746213,0.148434,0.0,1.0,0.744516
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6558816_75.3849741,test,coconut,4,8,0.5,0.672071,0.096542,0.391838,0.832692,0.71368,0.746213,0.148434,0.0,1.0,0.744516
gov_SULYA_KODIYALA_2020_Kharif_coconut_12.6917171_75.3638234,test,coconut,3,8,0.625,0.63488,0.115631,0.43021,0.820219,0.749955,0.676779,0.161387,0.0,1.0,0.77105
gov_SULYA_KODIYALA_2020_Kharif_pepper_12.6876167_75.3529602,test,pepper,3,8,0.625,0.641633,0.113798,0.494387,0.824167,0.749917,0.687735,0.151801,0.0,1.0,0.771607
gov_SULYA_KODIYALA_2020_Kharif_pepper_12.6782952_75.369749,test,pepper,3,8,0.625,0.639148,0.115212,0.489949,0.840365,0.751481,0.68418,0.149371,0.0,1.0,0.772715
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6600299_75.3937625,test,coconut,4,8,0.5,0.66356,0.100944,0.455214,0.832692,0.668074,0.7295,0.140229,0.0,1.0,0.692523
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6601918_75.3927957,test,pepper,4,8,0.5,0.661875,0.102145,0.454244,0.832692,0.665661,0.726905,0.142028,0.0,1.0,0.689689
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5854553_75.5338923,test,pepper,3,8,0.625,0.696398,0.08832,0.46299,0.822857,0.745814,0.762662,0.13729,0.0,1.0,0.760162
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5746745_75.5554855,test,coconut,3,8,0.625,0.699175,0.099016,0.483217,0.822913,0.74695,0.744077,0.130308,0.0,1.0,0.75776
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5728092_75.5720737,test,pepper,3,8,0.625,0.655791,0.102639,0.491569,0.820769,0.741414,0.706993,0.13728,0.0,1.0,0.746941
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5728306_75.5720339,test,coconut,3,8,0.625,0.656049,0.102665,0.4928,0.820769,0.741454,0.707152,0.137157,0.0,1.0,0.746988
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5538992_75.5525403,test,coconut,3,8,0.625,0.644018,0.116982,0.493407,0.815918,0.750042,0.687554,0.156078,0.0,1.0,0.762839
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5532139_75.5523437,test,pepper,3,8,0.625,0.644535,0.117256,0.493407,0.815918,0.750417,0.688221,0.156439,0.0,1.0,0.763788
gov_SULYA_KALANJA_2020_Kharif_coconut_12.6543538_75.3931235,test,coconut,4,8,0.5,0.695475,0.080368,0.454244,0.834899,0.737781,0.775453,0.116136,0.0,1.0,0.773062
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5474427_75.5493398,test,pepper,3,8,0.625,0.646697,0.119302,0.484506,0.815913,0.7503,0.687691,0.155053,0.0,1.0,0.765883
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5742299_75.5692735,test,coconut,3,8,0.625,0.668289,0.101929,0.487127,0.820769,0.743702,0.717935,0.136011,0.0,1.0,0.75107
gov_SULYA_KALANJA_2020_Kharif_pepper_12.6542345_75.392046,test,pepper,4,8,0.5,0.695524,0.080625,0.442009,0.834899,0.73871,0.77538,0.118873,0.0,1.0,0.774388
gov_SULYA_MARKANJA_2020_Kharif_pepper_12.5612576_75.5213967,test,pepper,3,8,0.625,0.660015,0.120052,0.493848,0.816768,0.751522,0.695266,0.14881,0.0,1.0,0.769862
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5686377_75.3391642,test,coconut,3,8,0.625,0.664514,0.110599,0.5,0.836495,0.747491,0.713982,0.146881,0.0,1.0,0.771174
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5676197_75.341368,test,pepper,3,8,0.625,0.661895,0.112476,0.5,0.836495,0.74813,0.709579,0.150856,0.0,1.0,0.772232
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5931694_75.5269325,test,coconut,3,8,0.625,0.679277,0.101881,0.442274,0.837747,0.747744,0.748513,0.15746,0.0,1.0,0.764154
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.5931592_75.5269346,test,pepper,3,8,0.625,0.679277,0.101881,0.442274,0.837747,0.747744,0.748513,0.15746,0.0,1.0,0.764154
gov_SULYA_MADAPPADI_2020_Kharif_pepper_12.58469_75.5501767,test,pepper,3,8,0.625,0.726385,0.06552,0.475997,0.825967,0.749069,0.794107,0.095706,0.0,1.0,0.763723
gov_SULYA_MADAPPADI_2020_Kharif_coconut_12.5854443_75.5503568,test,coconut,3,8,0.625,0.725728,0.066179,0.475997,0.825967,0.749274,0.79395,0.097967,0.0,1.0,0.764189
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5524555_75.2994193,test,coconut,3,8,0.625,0.651236,0.116461,0.458343,0.822632,0.747723,0.689956,0.155603,0.0,1.0,0.768163
gov_SULYA_MANDEKOLU_2020_Kharif_pepper_12.5510186_75.2996099,test,pepper,3,8,0.625,0.646951,0.116737,0.458343,0.822632,0.747947,0.68569,0.158924,0.0,1.0,0.768638
gov_SULYA_MANDEKOLU_2020_Kharif_coconut_12.5541261_75.3112521,test,coconut,4,8,0.5,0.671041,0.109064,0.4674,0.834508,0.72903,0.70834,0.141829,0.0,1.0,0.756251
gov_SULYA_MARKANJA_2020_Kharif_pepper_12.5731347_75.4847203,test,pepper,3,8,0.625,0.673779,0.105458,0.468272,0.83022,0.746091,0.723049,0.145777,0.0,1.0,0.761254
gov_SULYA_MARKANJA_2020_Kharif_coconut_12.5593108_75.4775888,test,coconut,3,8,0.625,0.615734,0.11428,0.45578,0.810192,0.747236,0.659055,0.179486,0.0,1.0,0.764804
gov_SULYA_MARKANJA_2020_Kharif_coconut_12.5666955_75.5033905,test,coconut,4,8,0.5,0.674492,0.107317,0.466621,0.829117,0.730764,0.705601,0.133116,0.0,1.0,0.761795
gov_SULYA_MUPPERIYA_2020_Kharif_coconut_12.6594417_75.4289501,test,coconut,3,8,0.625,0.661692,0.092239,0.467627,0.823724,0.743318,0.741776,0.135007,0.0,1.0,0.760868
gov_SULYA_MUPPERIYA_2020_Kharif_pepper_12.6599821_75.4287704,test,pepper,3,8,0.625,0.658842,0.093632,0.467627,0.823724,0.743224,0.737573,0.137616,0.0,1.0,0.760686
gov_SULYA_MARKANJA_2020_Kharif_coconut_12.572295_75.484415,test,coconut,3,8,0.625,0.669287,0.107559,0.468272,0.821369,0.74626,0.717765,0.149242,0.0,1.0,0.761387
