source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons,annual_rainfall_mm,dewpoint_c,elevation,evi,is_cropland,kharif_evi,kharif_ndvi,kharif_ndwi,land_cover_class,ndre,ndvi,ndwi,rabi_evi,rabi_ndvi,rabi_ndwi,relative_humidity_pct,s2_obs_count,savi,slope,soil_clay_pct,soil_moisture,soil_organic_carbon,soil_ph,soil_sand_pct,soil_type_class,temperature_c,env_match_distance_m,env_match_year,env_dk_index,env_match_method,env_match_confidence,env_season_for_features,env_support,_match_key
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5773636,75.3345332,2020,Kharif,2020-08-23,0.14,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506272,21.999207647512836,121.36920148042468,2.6865408629319805,0,2.7926933540698062,0.8359174619883493,-0.7337973262912748,10,0.5829935185913916,0.8207526232109595,-0.711849514698582,2.7967827245681804,0.8324366101914202,-0.724928443759788,80.35528067407968,44.197724554570826,1.230955182738383,6.937328556518511,273.23938799215875,0.2746976,275.75726768131597,55.53732795327204,534.6557992213072,340,25.635040606970335,140.03,2020,71056_0,knn_idw,HIGH,Kharif,1.0,12.5773636|75.3345332|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5775355,75.334135,2020,Kharif,2020-08-23,0.1688,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506272,21.999207647512836,123.65552800404053,2.6955686489614274,0,2.7487917886425492,0.8298417901425009,-0.7287759601760199,10,0.5821947606816745,0.8193936645990822,-0.7119699839001111,2.7941148796090514,0.8273320421631172,-0.7203929571824104,80.35528067407967,43.59166885781996,1.2289175467672575,7.245240388515916,271.5054209865822,0.2746976,273.1886813486092,55.40152432457944,535.815071544686,340,25.63504060697033,168.74,2020,71056_0,knn_idw,HIGH,Kharif,1.0,12.5775355|75.334135|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,KALANJA,12.6615552,75.3912493,2020,Kharif,2020-10-01,0.0846,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490498,21.77275473042408,110.86087544143608,1.164977801059558,0,1.670124941277857,0.5845036780924533,-0.5931499745496431,10,0.3649951764137153,0.4518934551446113,-0.5147468705348086,1.2787353873663312,0.49094023334367043,-0.5410138011067614,78.65309553843689,47.0,0.677739601252333,2.0468976667122423,268.4107941187293,0.2956429,261.18517494209726,55.00000000000001,510.57859519471896,220,25.763006129019516,84.65,2020,7853_0,knn_idw,HIGH,Kharif,1.0,12.6615552|75.3912493|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5719339,75.315417,2020,Kharif,2020-08-24,0.194,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506271,21.999207647512836,86.0232529782193,3.5818376274457835,0,1.8378760171858244,0.5213532064781813,-0.4383972905023275,10,0.39901386310733367,0.5605890613009679,-0.4832043369550893,2.5615322955910114,0.5662538280308884,-0.4813182039076103,80.35528067407965,21.999999999999996,0.8406961262599453,4.249478356935677,282.62439161162024,0.2732761,264.7676903002451,55.57909503041238,504.69694273491336,340,25.635040606970332,193.99,2020,6643_0,knn_idw,HIGH,Kharif,1.0,12.5719339|75.315417|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5707574,75.3407757,2020,Kharif,2020-08-24,0.1655,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506272,21.999207647512833,111.78294681293595,2.1686156242374284,0,2.3172695138026684,0.7388208425385904,-0.6722284203057294,10,0.4850260403062411,0.7261358491519574,-0.6594828925076736,2.1395511620002656,0.7149641672670465,-0.6611357503825886,80.35528067407967,22.0,1.089034459524388,6.225179947567479,270.8164983658871,0.2746976,241.7003523429183,56.0,508.3624873237503,220,25.635040606970335,165.42,2020,67973_0,knn_idw,HIGH,Kharif,1.0,12.5707574|75.3407757|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,KALANJA,12.6607702,75.3893168,2020,Kharif,2020-10-01,0.1041,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490496,21.77275473042408,106.22314737267955,1.8800581838583692,0,2.312904971504948,0.7692713805868875,-0.7029516479269785,10,0.4574717997437586,0.6498789860687681,-0.621984496286982,1.9450485537172855,0.672012987423659,-0.6365058203961376,78.65309553843689,47.0,0.9746648232758264,2.6360142279457888,262.53338477577046,0.2956428999999999,263.56623522101165,54.99999999999999,506.2110510949345,220,25.76300612901952,104.09,2020,11264_0,knn_idw,HIGH,Kharif,1.0,12.6607702|75.3893168|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5722539,75.3406984,2020,Kharif,2020-09-24,0.0222,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.4472675062725,21.999207647512844,105.48081245838654,2.5362843262794614,0,2.7880997392388087,0.8479838925466713,-0.7321070090022339,10,0.5549877600451719,0.8123349191009396,-0.6934926183434461,2.532651420603907,0.8406259706679496,-0.7241795613480094,80.35528067407968,22.000000000000004,1.2183242813882154,8.141550369940704,273.710851661066,0.2746976000000001,242.96220564221946,56.00000000000002,500.71265417777613,340,25.635040606970335,22.21,2020,67973_0,knn_idw,HIGH,Kharif,1.0,12.5722539|75.3406984|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5723599,75.3404968,2020,Kharif,2020-09-24,0.0156,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506272,21.999207647512836,105.28286495165368,2.538442495335125,0,2.791262258633056,0.8486378308517905,-0.7324040022329853,10,0.5553366196255795,0.8129549620476043,-0.6937166780709727,2.5318920892914347,0.8411704865300105,-0.7245328716375661,80.35528067407965,22.000000000000004,1.219254277597028,8.099110351217634,273.8315573499448,0.2746976,242.97810257733025,56.0,500.4102688189626,340,25.63504060697033,15.57,2020,67973_0,knn_idw,HIGH,Kharif,1.0,12.5723599|75.3404968|2020|Kharif|pepper
Pepper (Black),pepper,alias,SULYA,Sullia,KODIYALA,12.6874744,75.3717145,2020,Kharif,2020-10-06,0.0367,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490498,21.772754730424083,115.29206527594556,2.598818418060029,0,2.440662657920128,0.8005644849587554,-0.7069862585112198,10,0.5935539032367949,0.7649038701851485,-0.6795479956651544,2.503487891396416,0.7929410002656586,-0.7030554846555714,78.6530955384369,26.0,1.1471899942776995,3.4465758290133817,276.02059222527305,0.29564290000000004,258.5705443833095,56.00000000000001,532.9397722048122,389,25.763006129019523,36.69,2020,11347_0,knn_idw,HIGH,Kharif,1.0,12.6874744|75.3717145|2020|Kharif|pepper
Coffee robusta,coffee,alias,SULYA,Sullia,MANDEKOLU,12.5664264,75.3417149,2020,Kharif,2020-09-27,0.2206,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.4472675062725,21.99920764751284,130.01642873438365,2.563050910541929,0,2.4943508093365647,0.8207642180939031,-0.7226887210088501,10,0.523057561676903,0.7930075633734958,-0.6816616402376798,2.416804771459521,0.8097055267243208,-0.7091600733602322,80.35528067407968,22.000000000000004,1.1893351559095109,7.898884182019757,289.41609598266416,0.27469760000000004,338.5691541990385,55.764341792946745,481.1493688492253,220,25.635040606970335,220.67,2020,10703_0,knn_idw,HIGH,Kharif,1.0,12.5664264|75.3417149|2020|Kharif|coffee
Coconut,coconut,exact,SULYA,Sullia,KODIYALA,12.7060587,75.3743343,2020,Kharif,2020-10-07,0.2771,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4210.286913172342,21.772754730424083,120.97228176143223,2.3976365382454325,0,2.392631103424217,0.8012132616446132,-0.7177004853679755,10,0.5132264356709744,0.7556143072447751,-0.6785270763129138,2.6292843878660586,0.7819388750164844,-0.6858264000157838,78.65309553843689,26.0,1.1332532475586088,7.075262906660108,281.271307890955,0.29564290000000004,271.3413102286916,56.16682016221308,535.1721677395456,261,25.76300612901952,277.03,2020,6068_0,knn_idw,MEDIUM,Kharif,1.0,12.7060587|75.3743343|2020|Kharif|coconut
Coconut,coconut,exact,SULYA,Sullia,KALANJA,12.6542187,75.4083833,2020,Kharif,2020-10-02,0.236,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4252.103341618554,21.772754730424086,134.70004197228934,2.7455712253547415,0,2.5627130508228912,0.8226543985142696,-0.7404526139309394,10,0.6095483200932598,0.8288404013595343,-0.7268065856096383,2.62425626524941,0.8217585508222766,-0.7277748854845898,78.6530955384369,47.00000000000001,1.2430817408254071,7.605485766436303,275.1387490169869,0.2956429000000001,243.51712994748425,55.330885777177784,530.6124139274667,261,25.763006129019523,236.01,2020,48788_0,knn_idw,HIGH,Kharif,1.0,12.6542187|75.4083833|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,KALANJA,12.6541638,75.4083354,2020,Kharif,2020-10-02,0.2373,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4252.103341618554,21.772754730424083,134.78635135816478,2.745146879238065,0,2.556164416980846,0.8220547208615349,-0.7403856815787495,10,0.610220374144881,0.8292507055668275,-0.7275966656440315,2.621616821948931,0.8213351462208089,-0.7278308671804573,78.65309553843689,46.99999999999999,1.243697742500821,7.73053134625241,275.09446345334226,0.2956429,243.39246904450553,55.34145553474182,530.5816529445884,261,25.763006129019523,237.37,2020,48788_0,knn_idw,HIGH,Kharif,1.0,12.6541638|75.4083354|2020|Kharif|pepper
Pepper (Black),pepper,alias,SULYA,Sullia,MADAPPADI,12.5958687,75.5284748,2020,Kharif,2020-09-30,0.1059,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4251.87411993742,21.946930263218576,221.8832062164256,2.741983352088404,0,2.57712588732271,0.8343589654553959,-0.7439868397357987,10,0.623909183337136,0.8509819189781112,-0.7487266690295841,2.7814420282939003,0.8415806155052823,-0.7286127400420002,80.04871800879953,47.0,1.27630382146609,20.58110484949943,281.1364395704799,0.27365207999999996,312.7694209653622,56.00000000000001,525.8147434185477,18,25.645723229307574,105.95,2020,40152_0,knn_idw,HIGH,Kharif,1.0,12.5958687|75.5284748|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5857016,75.3487753,2020,Kharif,2020-09-28,0.2048,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4468.870009581086,21.972813968748493,92.88437667596503,1.909868108208592,0,2.0447693268980145,0.6795367630896584,-0.5921636654803402,10,0.3937367416274239,0.6289735241167485,-0.5852718608257989,2.2071671424516492,0.6788771350525273,-0.6100096375201166,80.28467366800311,48.0,0.9432820917735759,8.201015965477449,292.1653254130434,0.2746976,263.9991052694533,55.6879442144728,479.86979249031083,340,25.62274121770391,204.84,2020,34795_0,knn_idw,HIGH,Kharif,1.0,12.5857016|75.3487753|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5858151,75.349349,2020,Kharif,2020-09-28,0.2563,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4459.9019108093,21.941575607794366,91.14074413584372,1.8774063423547769,0,2.31693059090781,0.7981594125670632,-0.7048031125240974,10,0.4394508819924147,0.6638949109108705,-0.6230700918810701,2.198309724778074,0.7274103901864678,-0.6623047426323201,80.20110641838232,48.0,0.995678353281379,6.628316096899179,292.98285569400264,0.27469759999999993,266.2198976461505,55.61259633486702,481.93238269534925,262,25.60818421847503,256.32,2020,59134_0,knn_idw,MEDIUM,Kharif,1.0,12.5858151|75.349349|2020|Kharif|pepper
Pepper (Black),pepper,alias,SULYA,Sullia,KALANJA,12.6559133,75.384962,2020,Kharif,2020-10-03,0.1004,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490497,21.772754730424083,116.14761698148881,2.3815708751602944,0,2.6115112191154206,0.7913524717524864,-0.6975228426206015,10,0.48175518319548444,0.7344867618093128,-0.6539826029807065,2.768945491358172,0.7862719446533312,-0.6805708473806418,78.65309553843689,47.00000000000001,1.101537532136877,6.634117320841723,274.9500700780079,0.29564290000000004,286.49727731933916,55.10871157830636,533.9401655435124,220,25.763006129019523,100.41,2020,8151_0,knn_idw,HIGH,Kharif,1.0,12.6559133|75.384962|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,KALANJA,12.6558816,75.3849741,2020,Kharif,2020-10-03,0.1022,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490497,21.772754730424083,116.26333768349646,2.381963449858682,0,2.609303854118758,0.7914267378195299,-0.6974099921670509,10,0.4814949810038321,0.734552471826751,-0.6537869261419794,2.765942741500283,0.7861712302470225,-0.6804804950675928,78.65309553843689,47.00000000000001,1.101636158522087,6.649346862901634,274.92430765058873,0.29564289999999993,286.3221520003389,55.11223949593547,533.936782764382,220,25.763006129019523,102.18,2020,8151_0,knn_idw,HIGH,Kharif,1.0,12.6558816|75.3849741|2020|Kharif|coconut
Coconut,coconut,exact,SULYA,Sullia,KODIYALA,12.6917171,75.3638234,2020,Kharif,2020-10-08,0.3448,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490496,21.772754730424083,127.8707796092063,2.679213810995944,0,2.5382655625545625,0.808666683892994,-0.7137892640449316,10,0.555663634186813,0.7867654670694322,-0.6848917218639684,2.8524451779587783,0.8036277632652891,-0.7007243954191394,78.65309553843689,26.0,1.1799776476309767,12.119827043013265,294.0054167981381,0.2956429,339.6082900914954,56.148409568052166,517.3171021942728,146,25.763006129019516,344.81,2020,44591_0,knn_idw,MEDIUM,Kharif,1.0,12.6917171|75.3638234|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,KODIYALA,12.6876167,75.3529602,2020,Kharif,2020-10-08,0.1251,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490497,21.772754730424083,127.10404675030875,2.7944354436481285,0,2.668601368552702,0.8028501164730381,-0.7100703163904845,10,0.6148961097100656,0.8406546368145827,-0.7390588461020323,2.8171931481730272,0.83685952767385,-0.7329580995306141,78.65309553843687,25.999999999999996,1.2608188944839274,7.079225126787502,307.27345336374225,0.29564290000000004,337.3742417112494,55.99999999999999,496.74683954264964,375,25.763006129019516,125.11,2020,52961_0,knn_idw,HIGH,Kharif,1.0,12.6876167|75.3529602|2020|Kharif|pepper
Pepper (Black),pepper,alias,SULYA,Sullia,KODIYALA,12.6782952,75.369749,2020,Kharif,2020-10-09,0.2472,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490497,21.772754730424083,122.32370974599591,2.610488817080167,0,2.376320549700714,0.8203836262947648,-0.74099281451786,10,0.5872749286057966,0.8154077634204288,-0.7250487237296952,2.495443543394081,0.815476275852194,-0.7209281993912824,78.6530955384369,26.000000000000004,1.2229500064964909,9.705630200184675,272.3354833858857,0.2956429,275.3603877371901,55.51553498601931,531.0906699302445,31,25.763006129019523,247.2,2020,54504_0,knn_idw,HIGH,Kharif,1.0,12.6782952|75.369749|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,KALANJA,12.6600299,75.3937625,2020,Kharif,2020-10-05,0.1463,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490498,21.772754730424083,113.5299365602252,2.1042378245517077,0,2.2767232777024087,0.7569289803119026,-0.7031461106851303,10,0.489496390177075,0.6702353302530542,-0.6418204268694581,2.0853116051753138,0.7029896014867177,-0.6654847780784494,78.6530955384369,47.00000000000001,1.0052138872900651,1.2767476273618017,273.4302219874598,0.2956429000000001,265.7510465103198,55.54928647887201,529.3382566578355,220,25.76300612901953,146.26,2020,47285_0,knn_idw,HIGH,Kharif,1.0,12.6600299|75.3937625|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,KALANJA,12.6601918,75.3927957,2020,Kharif,2020-10-05,0.1365,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490498,21.772754730424083,112.21320065344807,1.3420990300171,0,1.7078737373620205,0.6176950084572564,-0.6368272825031673,10,0.38467055089366686,0.48660797983574444,-0.5554704189650527,1.4116416665767608,0.5310675659163288,-0.582033697437014,78.6530955384369,47.0,0.7298136151658683,2.018882899674004,271.0210974813227,0.2956429,263.12459140118716,55.145191580474545,522.9562295030785,220,25.76300612901952,136.5,2020,73071_0,knn_idw,HIGH,Kharif,1.0,12.6601918|75.3927957|2020|Kharif|pepper
Pepper (Black),pepper,alias,SULYA,Sullia,MADAPPADI,12.5854553,75.5338923,2020,Kharif,2020-08-16,0.1293,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4251.874119937419,21.946930263218576,242.44579029570662,2.4687611790001136,0,2.339603582883519,0.8179757070253069,-0.7436375785658935,10,0.5856412383051435,0.8242022475876587,-0.73500339723446,2.4135263349490863,0.8100608519840219,-0.7307587041817198,80.04871800879954,46.99999999999999,1.2360980228766163,8.011906837796625,277.8707927063703,0.27365208,307.368906561123,56.00000000000001,546.0048083355767,220,25.645723229307578,129.33,2020,31728_0,knn_idw,HIGH,Kharif,1.0,12.5854553|75.5338923|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MADAPPADI,12.5746745,75.5554855,2020,Kharif,2020-08-19,0.1062,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4030.1595751475547,20.724236563084734,227.18127822898506,2.546040010298343,0,2.6134143562691476,0.87022751459034,-0.774977843458219,10,0.6016325553720507,0.8352419030836897,-0.7437827683035161,2.5809627795401147,0.8457696111797656,-0.7515090215440231,79.08957417785821,42.744254599129675,1.2526662841993303,4.367501311924018,275.52638686505014,0.2736520800000001,325.1918004379902,55.00000000000001,534.7795634103439,216,24.590148338534675,106.25,2020,55036_0,knn_idw,HIGH,Kharif,1.0,12.5746745|75.5554855|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MADAPPADI,12.5728092,75.5720737,2020,Kharif,2020-08-21,0.2268,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4030.159575147554,20.72423656308473,262.7732336759337,2.5422869699425767,0,2.291202935970673,0.831348159629694,-0.749473036746948,10,0.5792796517709843,0.8265859660486177,-0.7260497460344116,2.531174391405838,0.8288249062883167,-0.7244941175142369,79.0895741778582,27.275180329014873,1.2396645635156407,5.839557063977979,281.6075549087501,0.27365208,374.07213335855755,55.24566122660929,528.3700878612154,390,24.590148338534675,226.79,2020,27833_0,knn_idw,HIGH,Kharif,1.0,12.5728092|75.5720737|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MADAPPADI,12.5728306,75.5720339,2020,Kharif,2020-08-21,0.231,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4030.1595751475543,20.724236563084734,262.60320633992427,2.54311018112569,0,2.2945929875926865,0.831344782367901,-0.7495900942662349,10,0.579853478309457,0.82686544660426,-0.7265649711214546,2.5329605491776164,0.8290891605683062,-0.7246922323214429,79.08957417785821,27.37187468031981,1.2400842490467066,5.982183992000942,281.840907918515,0.2736520800000001,374.61680698466796,55.25399586113224,528.2354001647545,390,24.590148338534675,230.96,2020,27833_0,knn_idw,HIGH,Kharif,1.0,12.5728306|75.5720339|2020|Kharif|coconut
Coconut,coconut,exact,SULYA,Sullia,MADAPPADI,12.5538992,75.5525403,2020,Kharif,2020-08-20,0.2407,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4030.1595751475525,20.724236563084723,253.70447791287538,2.1301460393261253,0,2.43992505390454,0.8338697558598392,-0.7492943635968962,10,0.5143157915056782,0.7407139269631909,-0.6878637495346648,2.3992251041885964,0.7900198578986424,-0.7031554337174171,79.08957417785817,21.99999999999999,1.1108573318213415,16.758916403054865,300.78059905115833,0.2736520799999999,334.9192832008826,54.99999999999998,519.303415952517,378,24.590148338534668,240.73,2020,35229_0,knn_idw,HIGH,Kharif,1.0,12.5538992|75.5525403|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MADAPPADI,12.5532139,75.5523437,2020,Kharif,2020-08-20,0.1891,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4030.159575147554,20.72423656308473,244.51082116230162,2.138957133672462,0,2.426795407988623,0.8310937269033819,-0.7457340990041075,10,0.512195925576756,0.7378678675733972,-0.6833704865351162,2.440351400182477,0.7882345374505768,-0.6992642744875232,79.0895741778582,22.0,1.1065830527142206,14.534036869250206,299.34478332876796,0.27365208,331.9105935859618,55.00000000000001,520.9101546978678,378,24.590148338534675,189.13,2020,35229_0,knn_idw,HIGH,Kharif,1.0,12.5532139|75.5523437|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,KALANJA,12.6543538,75.3931235,2020,Kharif,2020-10-06,0.0933,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490497,21.772754730424083,115.80367788992444,2.5328026599671203,0,2.480981100121435,0.8176066358821434,-0.7276570019798586,10,0.5764640398715938,0.7832952398428927,-0.6917588190327147,2.4565625014958634,0.7935151507210033,-0.7183217884324943,78.6530955384369,47.0,1.1747639538081895,5.18070333397198,268.1951051777824,0.2956429,247.62038387592452,54.41549145087778,538.2467833148118,340,25.76300612901952,93.24,2020,53973_0,knn_idw,HIGH,Kharif,1.0,12.6543538|75.3931235|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MADAPPADI,12.5474427,75.5493398,2020,Kharif,2020-08-22,0.3859,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4184.043878100069,21.572865451856348,233.82040518456571,2.3101456863855003,0,2.4286139916300344,0.842263698736916,-0.7416522929376916,10,0.5658956236473685,0.790373278504579,-0.7056586842539266,2.487079949113761,0.820143043973045,-0.7240409564850324,79.75528232973204,22.0,1.185349565798085,10.940381519229934,307.03420023598056,0.27365207999999996,376.5027160642077,54.99999999999999,514.9915355869482,375,25.322785912829666,385.89,2020,30556_0,knn_idw,MEDIUM,Kharif,1.0,12.5474427|75.5493398|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MADAPPADI,12.5742299,75.5692735,2020,Kharif,2020-08-22,0.1437,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4030.1595751475534,20.72423656308473,250.05911351926125,2.5698210622183923,0,2.4914438509829173,0.8280325773641102,-0.7522302712038508,10,0.6057316778007749,0.8426490570355275,-0.7529781599654167,2.6986445192412694,0.8443606966936575,-0.7294149450348595,79.08957417785818,20.999999999999996,1.2637995171627057,14.712882715723662,299.99999999999994,0.27365207999999996,420.3846509856004,56.0,518.5607015584637,216,24.59014833853467,143.76,2020,49335_0,knn_idw,HIGH,Kharif,1.0,12.5742299|75.5692735|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,KALANJA,12.6542345,75.392046,2020,Kharif,2020-10-06,0.0363,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4304.607255490497,21.77275473042408,116.08147026266771,2.6818483012853256,0,2.5348772216215067,0.8425833212211172,-0.7389895605219802,10,0.6113935894055581,0.8205528587183759,-0.7132651117704846,2.6684197474009954,0.847733882661448,-0.7480084232797453,78.65309553843687,47.00000000000001,1.230650319896168,3.196459805941555,266.1866230554389,0.2956429,246.25470996081992,54.046655763859704,541.6834864190635,340,25.763006129019523,36.29,2020,53973_0,knn_idw,HIGH,Kharif,1.0,12.6542345|75.392046|2020|Kharif|pepper
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5612576,75.5213967,2020,Kharif,2020-08-19,0.1629,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4251.874119937421,21.946930263218576,176.46197979243576,2.454718608338605,0,2.5694929694073676,0.833374978804249,-0.755603615129503,10,0.581228172918377,0.8170444248666462,-0.734948342872255,2.4995887732586723,0.827583742961947,-0.74679861875128,80.04871800879954,22.0,1.2253729472101766,4.833555747937477,273.44844448652464,0.27365207999999996,275.92370166264044,55.19749724201956,551.7970299733889,378,25.645723229307578,162.91,2020,65388_0,knn_idw,HIGH,Kharif,1.0,12.5612576|75.5213967|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5686377,75.3391642,2020,Kharif,2020-08-25,0.234,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506272,21.999207647512833,113.25741584857349,2.303358554241941,0,2.412323019197012,0.7495031003109952,-0.6837442866778576,10,0.5141824639671679,0.7509206717028747,-0.6803563913207594,2.320510076626187,0.7400528812355743,-0.6759296603588882,80.35528067407967,21.999999999999996,1.1262119983599588,7.362650264770618,269.3693137343781,0.27469759999999993,242.16042259227993,55.99999999999999,513.8583728155132,216,25.63504060697033,233.99,2020,16630_0,knn_idw,HIGH,Kharif,1.0,12.5686377|75.3391642|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5676197,75.341368,2020,Kharif,2020-08-25,0.1851,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4476.447267506272,21.999207647512836,121.99333976557081,2.3153234152037503,0,2.1627057634234284,0.7392778821322316,-0.6821596176886473,10,0.5077372793335062,0.7489092194813304,-0.6732425652503268,2.172528229887146,0.7293407870264993,-0.6751977220863334,80.35528067407967,22.0,1.1231956993316061,4.948716088530361,274.3743710026326,0.2746976,276.1974258546751,55.861906635642605,498.2752634510626,220,25.635040606970332,185.09,2020,4131_0,knn_idw,HIGH,Kharif,1.0,12.5676197|75.341368|2020|Kharif|pepper
Coconut,coconut,exact,SULYA,Sullia,MADAPPADI,12.5931694,75.5269325,2020,Kharif,2020-08-23,0.1247,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4251.87411993742,21.946930263218576,216.7887511209033,2.463886037262052,0,2.5086355033612393,0.8255301681368293,-0.746326115483734,10,0.5898360825114244,0.8082736793168444,-0.7301815568604781,2.52025455838435,0.8257290473602096,-0.7367760690137525,80.04871800879954,47.0,1.2122242229948348,10.532408598979343,288.21874182982896,0.27365207999999996,306.3485176689669,55.99999999999999,519.3309040053109,375,25.645723229307574,124.65,2020,62317_0,knn_idw,HIGH,Kharif,1.0,12.5931694|75.5269325|2020|Kharif|coconut
Pepper (Black),pepper,alias,SULYA,Sullia,MADAPPADI,12.5931592,75.5269346,2020,Kharif,2020-08-23,0.1255,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4251.87411993742,21.94693026321858,216.812693849772,2.4621993353985103,0,2.507827903659984,0.8253549228516961,-0.7461534779308493,10,0.5895335215170877,0.8079249855567711,-0.7299840564875945,2.5199171977497556,0.8255838439333383,-0.736624020682056,80.04871800879954,47.00000000000001,1.211701314966255,10.557968405101807,288.20148946304226,0.27365208,306.35086479975547,56.0,519.3550356188183,375,25.645723229307578,125.46,2020,62317_0,knn_idw,HIGH,Kharif,1.0,12.5931592|75.5269346|2020|Kharif|pepper
